Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
261,334,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,1.000,,20000,cells/well,,96,minimum essential medium (MEM): F-12 (1:1),"10% fetal bovine serum, MEM non-essential amino acids (0.5×), 0.5 mM sodium pyruvate and 100 units/ml of penicillin and 100 μg/mL of streptomycin",,,No differentiation,,,,,,,
262,335,MTT,Donation,,No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,,100000,cells/well,,96,minimum essential medium (MEM),"10% (v/v) fetal bovine serum (FBS), 3 mM L-glutamine, 100 U/mL penicillin, 100 μg/mL streptomycin, and 2.5 μg/mL amphotericin B (fungizone)",,,No differentiation,,,,,,,
263,337,MTT,Cell bank,Shanghai Institute of Cell Biology (Chinese Academy of Sciences),No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.000,The medium was replaced every other day. ll experiments were carried out 24 h after the cells were seeded.,100000,cells/mL,,96,high glucose modified Eagle’s medium (DMEM), 10% fetal bovine serum (FBS) and penicillin (100 U/mL)/streptomycin (100 μg/mL),,,No differentiation,,,,,,,All experiments were carried out 24 h after the cells were seeded
264,338,MTT,Cell bank,"Cell Bank of the Chinese Academy of Sciences (Shanghai, China)",No,No,Vehicle,42,Unclear,Unclear,Fibers,"Yes, single",24.0,25.000,,5000,cells/well,,96,DMEM medium,"20% FBS, 2 mM l-glutamine, 100 U/mL penicillin and 100 µg/mL streptomycin",DMSO,100uL,No differentiation,,,,,,,
265,340,MTT,Donation,,No,No,Unclear,42,synthetic,Human,Fibers,"Yes, single",24.0,25.000,"For the cytotoxicity assay, cells were incubated for 24 h",10000,cells/well,90.0,6,minimal essential medium (MEM) and Ham's modification of F-12 ,"18% fetal bovine serum (FBS), 1% l-glutamine (3.6 mM), and 1% penicillin/streptomycin antibiotics",,,No differentiation,,,,,,,
266,342,MTT,Cell bank,ATCC,No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,1.000,24 h after seeding,100000,cells/well,,24,DMEM and Ham's F12 medium,"10% non-dialyzed fetal bovine serum, 100IU/mL penicillin and 50ug/mL streptomycin",DMSO,0.05% v/v,No differentiation,,,,,,,
267,343,MTT,Cell bank,Cell Bank of Type Culture Collection of the Chinese Academy of Sciences,No,No,Vehicle,1-40,Unclear,Unclear,Unclear,"Yes, single",24.0,5.000,"When the SH-SY5Y cells reached 90% confluence, they were collected and washed and were treated with Aβ1–40",30000,cells/well,,96,high-glucose Dulbecco's modified Eagle's medium,,DMSO,200 μL per well,No differentiation,,,,,,,
268,344,MTT,Unclear,,No,No,Vehicle,42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,to split sub-confluent cultures (70–80% confluence) cells were seeded at 103–104 viable cells per cm2 and trypsinized using 0.25% solution.,40000,cells/mL,100.0,24,Ham's F12/minimum essential medium,"2 × 10−3 M L-glutamine (Gibco BRL), 1% non-essential amino acids (NEAA, Gibco BRL), and 15% fetal bovine serum (FBS, Gibco BRL)",DMSO,2 × 10−3 M,No differentiation,,,,,,,
269,346,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,25.000,"The cells were cultured for 6–7 days under non-differentiated conditions, until a confluence of 70–80% was achieved.",100000,cells/well,,96,Dulbecco's Modified Eagle's Medium:Ham's F12 (DMEM:F12; 1:1),"365 μg/ml l-glutamine, 50 μg/ml gentamicin and 10% (v/v) fetal bovine serum (FBS)",FBS,10% v/v,No differentiation,,,,,,,
270,348,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,25000,cells/cm2,,6,DMEM:Hams F12 medium (1:1,"10 % FBS (Sigma), 10 units/mL penicillin/streptomycin (PAA), 1 % non-essential amino acids (Sigma) and 2 mM L-glutamine (Sigma)",DMSO,one volume,ATRA,6.0,DMEM:Hams F12 medium (1:1,retinoic acid,10uM,human brain-derived neurotrophic factor,These cells were differentiated to a neuron-like phenotype as described elsewhere [42].,
271,349,MTT,Cell bank,Chinese Academy of Sciences,No,No,Vehicle,1-40,Unclear,Human,Oligomers,"Yes, single",24.0,10.000,,35000,cell/well,100.0,96, Dulbecco’s Modified Eagle Medium (DMEM)-F12 (HyClone),"10% (v/v) fetal bovine serum (FBS, HyClone), penicillin 100 U mL-1 and streptomycin 100 mg mL-1",,,No differentiation,,,,,,,
272,350,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,50.000,,,ng/mL,100.0,96,Dulbecco’s modified Eagle’s medium," 10% fetal bovine serum, 1 mmol/L of sodium pyruvate, and 2 mmol/L of L-glutamine",PBS,100uM,No differentiation,,,,,,,
273,351,WST,Unclear,,No,No,Other,42,synthetic,Unclear,Oligomers,"Yes, single",18.0,10.000,,10000,cell/well,100.0,96,DMEM,"10% heat-inactivated FBS, penicillin (100 U/ml), and streptomycin (100 μg/ml)",Ham's F 12 serum-free media,75uL,ATRA,3.0,DMEM medium,all-trans retinoic acid,10uM,N2 supplement,"Cells were plated in 96-well plates at 1 × 104/100 μl/well in duplicate and differentiated in serum-free DMEM medium with N2 supplement (Invitrogen, CA) and 10 μM all-trans retinoic acid for 72 h in a humidified incubator (e.g., at 37 C, 5% CO2).",
274,352,WST,Unclear,,No,No,Other,42,synthetic,Unclear,Fibers,"Yes, single",18.0,10.000,,10000,cell/well,100.0,96,DMEM,"10% heat-inactivated FBS, penicillin (100 U/ml), and streptomycin (100 μg/ml)",Ham's F 12 serum-free media,75uL,ATRA,3.0,DMEM medium,all-trans retinoic acid,10uM,N2 supplement,"Cells were plated in 96-well plates at 1 × 104/100 μl/well in duplicate and differentiated in serum-free DMEM medium with N2 supplement (Invitrogen, CA) and 10 μM all-trans retinoic acid for 72 h in a humidified incubator (e.g., at 37 C, 5% CO2).",
275,353,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,20.000,,10000,cell/well,,96,DMEM,10% fetal bovine serum and 1% Penicillin-Streptomycin ,FBS,2%,No differentiation,,,,,,,
276,354,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,1.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
277,355,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,5.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
278,356,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,10.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
279,357,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,20.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
280,358,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,40.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
281,360,MTS,Cell bank,"American Type Culture Collection (Manassas, VA, USA)",No,No,Vehicle,1-42,synthetic,Human,Fibers,"Yes, single",48.0,5.000,grown to 80% confluence,10000,cell/well,,96,Advanced Dulbecco's modified Eagle's medium,"10% fetal bovine serum (FBS), 2 mM L-glutamine, 50 U/mL penicillin and 50 μg/mL streptomycin",FBS,2%,No differentiation,,,,,,,
282,215,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
283,216,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
284,217,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
285,218,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
286,219,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
287,220,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,"Human neuroblastoma SH-SY5Y cells were routinely cultured in DMEM medium containing 10% fetal bovine serum, 100 µg/mL penicillin and streptomycin.",80000,cells/mL,,96,DMEM medium containing 10% fetal bovine serum,100µg/mL penicillin and streptomycin,Serum free Optium™ medium,Not reported,No differentiation,,,,,,,
288,222,WST,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Monomers,"Yes, single",48.0,20.000,"After 24–48 h of culturing, the cells (which had reached approximately 80% confluence) were washed three times with a culture medium and thereafter incubated for 48 h in Dulbecco's MEM medium without serum in the presence of different concentrations of Aβ1–42",10000,cells/well,200.0,96,"1:1(v/v) mixture of DMEM medium and Ham's F-12 nutrient mixture supplemented with 15% fetal bovine serum, 1% non-essential MEM amino acid",1% penicillin (5000 μg/ml)-streptomycin (5000 IU/ml) solution,OPTI-MEM Gibco BRL,Not reported,No differentiation,,,,,,,
289,223,WST,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Monomers,"Yes, single",48.0,20.000,"After 24–48 h of culturing, the cells (which had reached approximately 80% confluence) were washed three times with a culture medium and thereafter incubated for 48 h in Dulbecco's MEM medium without serum in the presence of different concentrations of Aβ1–42",10000,cells/well,200.0,96,"1:1(v/v) mixture of DMEM medium and Ham's F-12 nutrient mixture supplemented with 15% fetal bovine serum, 1% non-essential MEM amino acid",1% penicillin (5000 μg/ml)-streptomycin (5000 IU/ml) solution,OPTI-MEM Gibco BRL,Not reported,No differentiation,,,,,,,
290,224,WST,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Monomers,"Yes, single",48.0,20.000,"After 24–48 h of culturing, the cells (which had reached approximately 80% confluence) were washed three times with a culture medium and thereafter incubated for 48 h in Dulbecco's MEM medium without serum in the presence of different concentrations of Aβ1–42",10000,cells/well,200.0,96,"1:1(v/v) mixture of DMEM medium and Ham's F-12 nutrient mixture supplemented with 15% fetal bovine serum, 1% non-essential MEM amino acid",1% penicillin (5000 μg/ml)-streptomycin (5000 IU/ml) solution,OPTI-MEM Gibco BRL,Not reported,No differentiation,,,,,,,
291,225,WST,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Monomers,"Yes, single",48.0,20.000,"After 24–48 h of culturing, the cells (which had reached approximately 80% confluence) were washed three times with a culture medium and thereafter incubated for 48 h in Dulbecco's MEM medium without serum in the presence of different concentrations of Aβ1–42",10000,cells/well,200.0,96,"1:1(v/v) mixture of DMEM medium and Ham's F-12 nutrient mixture supplemented with 15% fetal bovine serum, 1% non-essential MEM amino acid",1% penicillin (5000 μg/ml)-streptomycin (5000 IU/ml) solution,OPTI-MEM Gibco BRL,Not reported,No differentiation,,,,,,,
292,228,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Medium only,1-40,synthetic,Human,Oligomers,"Yes, single",24.0,50.000, The medium was changed after 48 h (Zheng et al. 2012). The cells were plated in 96-well plates at a density 5 × 103 cells/well in 100 μl of medium,5000,cells/well,100.0,96,DMEM/F-12 medium,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin",DMSO,Not reported,ATRA,5.0,DMEM/F-12 medium,"all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA)",10uM,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin","For differentiation, cells were treated with 10 μM all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA) for 5 days. The medium was changed after 48 h (Zheng et al. 2012).",
293,229,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Medium only,1-40,synthetic,Human,Oligomers,"Yes, single",24.0,50.000, The medium was changed after 48 h (Zheng et al. 2012). The cells were plated in 96-well plates at a density 5 × 103 cells/well in 100 μl of medium,5000,cells/well,100.0,96,DMEM/F-12 medium,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin",DMSO,Not reported,ATRA,5.0,DMEM/F-12 medium,"all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA)",10uM,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin","For differentiation, cells were treated with 10 μM all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA) for 5 days. The medium was changed after 48 h (Zheng et al. 2012).",
294,230,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Medium only,1-40,synthetic,Human,Oligomers,"Yes, single",24.0,50.000, The medium was changed after 48 h (Zheng et al. 2012). The cells were plated in 96-well plates at a density 5 × 103 cells/well in 100 μl of medium,5000,cells/well,100.0,96,DMEM/F-12 medium,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin",DMSO,Not reported,ATRA,5.0,DMEM/F-12 medium,"all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA)",10uM,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin","For differentiation, cells were treated with 10 μM all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA) for 5 days. The medium was changed after 48 h (Zheng et al. 2012).",
295,231,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Medium only,1-40,synthetic,Human,Oligomers,"Yes, single",24.0,50.000, The medium was changed after 48 h (Zheng et al. 2012). The cells were plated in 96-well plates at a density 5 × 103 cells/well in 100 μl of medium,5000,cells/well,100.0,96,DMEM/F-12 medium,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin",DMSO,Not reported,ATRA,5.0,DMEM/F-12 medium,"all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA)",10uM,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin","For differentiation, cells were treated with 10 μM all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA) for 5 days. The medium was changed after 48 h (Zheng et al. 2012).",
296,232,MTT,Cell bank,"American Type Tissue Culture (Manassas, VA, USA)",No,No,Medium only,1-40,synthetic,Human,Oligomers,"Yes, single",24.0,50.000, The medium was changed after 48 h (Zheng et al. 2012). The cells were plated in 96-well plates at a density 5 × 103 cells/well in 100 μl of medium,5000,cells/well,100.0,96,DMEM/F-12 medium,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin",DMSO,Not reported,ATRA,5.0,DMEM/F-12 medium,"all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA)",10uM,"2 mM L-glutamine, 10% heat-inactivated fetal bovine serum (FBS; Gibco, USA), 1.5 g/L sodium bicarbonate, 0.1 mM nonessential amino acids, and 1.0 mM sodium pyruvate, 50 U/ml penicillin, 50 μg/ml streptomycin","For differentiation, cells were treated with 10 μM all-trans retinoic acid (Sigma-Aldrich, St. Louis, MO, USA) for 5 days. The medium was changed after 48 h (Zheng et al. 2012).",
297,234,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
298,235,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
299,236,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
300,237,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
301,238,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
302,239,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,100.000,"After overnight seeding of SH-SY5Y cells in 6-well plates (106/well) (Invitrogen), the SH-SY5Y cells were treated with varying doses (0.1, 0.25, 0.5, 1, 2.5, 5, 10 μM) of oligomer form of Aβ42",20000,cells/well,,96,Dulbecco's modified Eagle's medium,10% fetal bovine serum and 2 mM l-glutamine and 1% penicillin/streptomycin,Not reported,Not reported,No differentiation,,,,,,,
303,241,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
304,242,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
305,243,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
306,248,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
307,249,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
308,250,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
309,251,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
310,256,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,ATRA,10.0,DMSO (0.01% v/v),retinoic acid (RA),10 μM ,,Neuronal differentiation was induced by adding to the culture media 10 μM retinoic acid (RA) dissolved in DMSO (0.01% v/v) that was renewed every two days. ,
311,245,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
312,246,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
313,247,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
314,252,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
