Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
289,294,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
290,295,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,1.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
291,296,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,2.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
292,297,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,5.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
293,298,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,10.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
294,299,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,1.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
295,300,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,2.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
296,301,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,5.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
297,302,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,10.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
298,303,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,5.000,,,,,,DMEM,1% penicillin/streptomycin,FBS,10%,ATRA,4.0,progesterone-free N2 medium,,,,"""Before factor treatment, SH-SY5Y cells were cultured in progesterone-free N2 medium (Bottenstein and
Sato, 1979) with 10 MM retinoic acid (Sigma) for 4 days to
provoke neuronal differentiation. Various combinations of the
following factors were treated in DMEM for 3 days: 5 MM
AB1–42 (US peptides, Fullerton, CA), various doses of estrogenic
agents and 200 nM ICI 182,780, a specific ER antagonist (Tocris,
UK).""",
299,304,WST,Cell bank,Riken Bioresource Center of Japan,No,No,Vehicle,1-42,Unclear,Unclear,Monomers,"Yes, single",48.0,20.000,,20000,cells/well,,96,DMEM,"100 U/ml penicillin, and 100 U/ml streptomycin",FBS,10%,No differentiation,,,,,,,"Monomers: ""After 4 h incubation, 20 μM of Aβ1-42, freshly dissolved in PBS (50 mM, pH = 7.4) and previously incubated at 37 °C for 48 h to induce aggregation [21], was added to the cells."" 
""To estimate the neuroprotective activity, SH-SY5Y cells were cultured in 96-well plate at a density of 2 x 104 cells/well in a serum-free DMEM and a humidified atmosphere of 5% (v/v) CO2 and 95% (v/v) air at 37 °C."""
300,305,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",24.0,1.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
301,306,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",24.0,3.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
302,307,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",24.0,5.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
303,308,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",6.0,5.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
304,309,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",12.0,5.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
305,310,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",24.0,5.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
306,311,MTT,Cell bank,Institute of Basic Medical Sciences of the Chinese Academy of Medical Sciences,No,No,Medium only,1-40,synthetic,Unclear,Unclear,"Yes, single",48.0,5.000,,50000,cells/well,,96,RPMI 1640,"300 μg/ml glutamine, 100 μg/ml streptomycin, and 100 U/ml penicillin",FBS,10%,No differentiation,,,,,,,
307,312,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,1.000,,,,,96,MEM,,Fetal calf serum,,No differentiation,,,,,,,"""Sixteen hours before treatment, cells were washedfree of medium containing fetal calf serum (FCS) and further incubatedin FCS-free MEM containing neuroblastoma growth supplement N2."""
308,313,MTT,Unclear,,No,No,Vehicle,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,1.000,,,,,,DMEM,"200 lg/mL sodium pyruvate, 150 lg/mL uridine, and 1% penicillin–streptomycin solution",non-dialyzed FBS,10%,No differentiation,,,,,,,
309,314,MTT,Unclear,,No,No,Unclear,1-42,synthetic,Unclear,Oligomers,"Yes, single",4.0,10.000,,30000,cells/well,,96,DMEM,"2 mM L-glutamine, 50 U/mL penicillin and 50 g/mL streptomycin",FBS,10%,No differentiation,,,,,,,
310,315,MTT,Cell bank,German Collection of Microorganisms and Cell Cultures,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,1.000,,,,,96,DMEM,100 units of penicillin–streptomycin/ml.,heat-inactivated fetal bovine serum,15%,No differentiation,,,,,,,
311,316,MTT,Cell bank,ATCC,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,,,,,DMEM,,FBS,10%,No differentiation,,,,,,,
312,317,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Human,Unclear,"Yes, single",,1.000,,5000,cells/well,,96,DMEM:F12 Ham's,"1% (v/v) L-GLUTAMINE, 1% (v/v) Minimum Essential Medium — with nonessential amino acids (MEM-NAA) and 1% (v/v) Pen/strep",FBS,10%,No differentiation,,,,,,,"""For cell-based assays synthetic Aβ peptides were purchased from rPeptide® (Georgia, USA). Aβ1–42 (A-1002) peptides are the recombinant form of the human Aβ peptide."" 
Time to AB incubation not informed"
313,318,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Human,Unclear,"Yes, single",,2.000,,5000,cells/well,,96,DMEM:F12 Ham's,"1% (v/v) L-GLUTAMINE, 1% (v/v) Minimum Essential Medium — with nonessential amino acids (MEM-NAA) and 1% (v/v) Pen/strep",FBS,10%,No differentiation,,,,,,,"""For cell-based assays synthetic Aβ peptides were purchased from rPeptide® (Georgia, USA). Aβ1–42 (A-1002) peptides are the recombinant form of the human Aβ peptide."" 
Time to AB incubation not informed"
314,319,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Human,Unclear,"Yes, single",,5.000,,5000,cells/well,,96,DMEM:F12 Ham's,"1% (v/v) L-GLUTAMINE, 1% (v/v) Minimum Essential Medium — with nonessential amino acids (MEM-NAA) and 1% (v/v) Pen/strep",FBS,10%,No differentiation,,,,,,,"""For cell-based assays synthetic Aβ peptides were purchased from rPeptide® (Georgia, USA). Aβ1–42 (A-1002) peptides are the recombinant form of the human Aβ peptide."" 
Time to AB incubation not informed"
315,320,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Human,Unclear,"Yes, single",,10.000,,5000,cells/well,,96,DMEM:F12 Ham's,"1% (v/v) L-GLUTAMINE, 1% (v/v) Minimum Essential Medium — with nonessential amino acids (MEM-NAA) and 1% (v/v) Pen/strep",FBS,10%,No differentiation,,,,,,,"""For cell-based assays synthetic Aβ peptides were purchased from rPeptide® (Georgia, USA). Aβ1–42 (A-1002) peptides are the recombinant form of the human Aβ peptide."" 
Time to AB incubation not informed"
316,321,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Human,Unclear,"Yes, single",,50.000,,5000,cells/well,,96,DMEM:F12 Ham's,"1% (v/v) L-GLUTAMINE, 1% (v/v) Minimum Essential Medium — with nonessential amino acids (MEM-NAA) and 1% (v/v) Pen/strep",FBS,10%,No differentiation,,,,,,,"""For cell-based assays synthetic Aβ peptides were purchased from rPeptide® (Georgia, USA). Aβ1–42 (A-1002) peptides are the recombinant form of the human Aβ peptide."" 
Time to AB incubation not informed"
317,322,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,0.025,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
318,323,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
319,324,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
320,325,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
321,326,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
322,327,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
323,328,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
324,329,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
325,330,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,10.000,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
326,331,MTT,Unclear,,No,No,Unclear,1-42,recombinant,Human,Oligomers,"Yes, single",24.0,2.000,,,,,,DMEM/F12,"penicillin (100 U/ml) and streptomycin, (100 μg/ml)",FBS,10%,No differentiation,,,,,,,"""Human recombinant β-amyloid peptide 1–42 (Aβ42; Innovagen, Lund, Sweden) was dissolved in dimethylsulfoxide as a 5 mM stock, subsequently diluted to 100 μMin culture mediumand enriched in oligomers by incubation at 4 °C for 24 h prior to use."" Ask for authors the AB concentration
"
327,332,MTT,Cell bank,"""The Cell Resource Centre of Institute of Basic Medicine""",No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,,100000,cells,,96,1640,1% penicillin-streptomycin,FBS,10%,No differentiation,,,,,,,
328,333,MTT,Cell bank,ATCC,No,No,Other,1-40,synthetic,Unclear,Unclear,"Yes, single",6.0,5.000,,13000,cells,100.0,96,MEM/F12,100 U mL1 penicillin,FBS,10%,No differentiation,,,,,,,"""The viability values were calculated by comparison to cells treated with a volume of H2O equal to the protein added"""
329,334,MTT,Cell bank,ATCC,No,No,Other,1-42,synthetic,Unclear,Unclear,"Yes, single",6.0,5.000,,13000,cells,100.0,96,MEM/F12,100 U mL1 penicillin,FBS,10%,No differentiation,,,,,,,"""The viability values were calculated by comparison to cells treated with a volume of H2O equal to the protein added"""
330,335,MTT,Cell bank,ATCC,No,No,Other,1-40,synthetic,Unclear,Unclear,"Yes, single",24.0,5.000,,13000,cells,100.0,96,MEM/F12,100 U mL1 penicillin,FBS,10%,No differentiation,,,,,,,"""The viability values were calculated by comparison to cells treated with a volume of H2O equal to the protein added"""
331,336,MTT,Cell bank,ATCC,No,No,Other,1-42,synthetic,Unclear,Unclear,"Yes, single",24.0,5.000,,13000,cells,100.0,96,MEM/F12,100 U mL1 penicillin,FBS,10%,No differentiation,,,,,,,"""The viability values were calculated by comparison to cells treated with a volume of H2O equal to the protein added"""
332,337,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Fibers,"Yes, single",24.0,50.000,,200000,cells/mL,,24,DMEM/F12,,,,ATRA,7.0,DMEM:F12 + ATRA,,,10 uM ATRA,"""SH-SY5Y cells were plated in a 24-well plate at a density of 2  105 cells/ml in Dulbecco’s modified Eagle/F12 medium (Gibco) medium and differentiated with 10 mM of all-trans retinoic acid (RA) (Sigma–
Aldrich) for 7 days. The medium was replaced with 900 ml of new medium (with 1% FBS and N2 supplement) free from RA; this was done rapidly prior to assay.""",added: 3 days fibrils formation
333,338,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Fibers,"Yes, single",24.0,50.000,,200000,cells/mL,,24,DMEM/F12,,,,ATRA,7.0,DMEM:F12 + ATRA,,,10 uM ATRA,"""SH-SY5Y cells were plated in a 24-well plate at a density of 2  105 cells/ml in Dulbecco’s modified Eagle/F12 medium (Gibco) medium and differentiated with 10 mM of all-trans retinoic acid (RA) (Sigma–
Aldrich) for 7 days. The medium was replaced with 900 ml of new medium (with 1% FBS and N2 supplement) free from RA; this was done rapidly prior to assay.""",added: fibrils preformed
334,339,MTT,Unclear,,No,No,Vehicle,1-42,Unclear,Unclear,Fibers,"Yes, single",24.0,50.000,,200000,cells/mL,,24,DMEM/F12,,,,ATRA,7.0,DMEM:F12 + ATRA,,,10 uM ATRA,"""SH-SY5Y cells were plated in a 24-well plate at a density of 2  105 cells/ml in Dulbecco’s modified Eagle/F12 medium (Gibco) medium and differentiated with 10 mM of all-trans retinoic acid (RA) (Sigma–
Aldrich) for 7 days. The medium was replaced with 900 ml of new medium (with 1% FBS and N2 supplement) free from RA; this was done rapidly prior to assay.""",added: 7 days fibrils formation
335,340,MTT,Unclear,,No,No,Unclear,1-42,Unclear,Unclear,Unclear,"Yes, single",0.5,10.000,,,,,96,MEM,"100 mg/mL streptomycin sulphate, 100 U/mL penicillin G and l-glutamine (designated complete medium)",FCS,10%,No differentiation,,,,,,,
336,341,MTT,Cell bank,ECACC,No,No,Medium only,1-42,Unclear,Human,Unclear,"Yes, single",24.0,0.500,,500000,cells/well,2000.0,6,DMEM/F12,100 units/ml penicillin and 100 lg/ml streptomycin,FBS,15%,No differentiation,,,,,,,Stimulus medium: 2% FBS-culture medium containing human Ab
337,342,MTT,Cell bank,ATCC,No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,22.220,,,,,96,DMEM/F12,"100 IU/ml penicillin, and 100 lg/ml streptomycin",FBS,10%,No differentiation,,,,,,,AB concentation: 100 um/ml
338,343,CCK-8,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,100.000,,8000,cells/well,,96,MEM,supplemented with 1X MEM NEAA,FBS,10%,No differentiation,,,,,,,"""The medium was then replaced every day and the remaining mixture was incubated for 72 hours at 37 °C in 5% CO2 humidified air"""
339,344,CCK-8,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,100.000,,8000,cells/well,,96,MEM,supplemented with 1X MEM NEAA,FBS,10%,No differentiation,,,,,,,"""The medium was then replaced every day and the remaining mixture was incubated for 72 hours at 37 °C in 5% CO2 humidified air"""
340,345,CCK-8,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,100.000,,8000,cells/well,,96,MEM,supplemented with 1X MEM NEAA,FBS,10%,No differentiation,,,,,,,"""The medium was then replaced every day and the remaining mixture was incubated for 72 hours at 37 °C in 5% CO2 humidified air"""
341,346,WST,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,100.000,,8000,cells/well,,96,MEM,supplemented with 1X MEM NEAA,FBS,10%,No differentiation,,,,,,,"""The medium was then replaced every day and the remaining mixture was incubated for 72 hours at 37 °C in 5% CO2 humidified air"""
342,347,CCK-8,Unclear,,No,No,Medium only,1-42,Unclear,Unclear,Unclear,"Yes, single",72.0,100.000,,8000,cells/well,,96,MEM,supplemented with 1X MEM NEAA,FBS,10%,No differentiation,,,,,,,"""The medium was then replaced every day and the remaining mixture was incubated for 72 hours at 37 °C in 5% CO2 humidified air"""
343,348,MTT,Cell bank,ECCC,No,No,Unclear,1-40,synthetic,Human,Monomers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
344,349,MTT,Cell bank,ECCC,No,No,Unclear,1-40,synthetic,Human,Oligomers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
345,350,MTT,Cell bank,ECCC,No,No,Unclear,1-40,synthetic,Human,Fibers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
346,351,MTT,Cell bank,ECCC,No,No,Unclear,1-42,synthetic,Human,Monomers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
347,352,MTT,Cell bank,ECCC,No,No,Unclear,1-42,synthetic,Human,Oligomers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
348,353,MTT,Cell bank,ECCC,No,No,Unclear,1-42,synthetic,Human,Fibers,"Yes, single",48.0,50.000,,50000,cells/well,,48,DMEM,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",foetal calf serum,10%,ATRA,,,,,,"""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here""","""Commercially available immortalised human neuroblastoma cell line, Retinoic acid (RA)-differentiated [(RA-SHSY5Y, ECCC; Encinas et al., 2000)] were used in the studies documented here"""
