Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
309,131,2.2 - Marcadores diretos de apoptose,figura 8c,0,(D) 
310,131,2.2 - Marcadores diretos de apoptose,figura 8c,3,(D) 
311,131,2.2 - Marcadores diretos de apoptose,figura 8c,6,(D) 
312,131,2.2 - Marcadores diretos de apoptose,figura 8c,16,(D) 
313,131,2.2 - Marcadores diretos de apoptose,figura 8c,24,(D) 
314,132,1.1 - Ensaio de redução de MTT e análogos,tabela 1,control (Aβ1-42),"Percentage cell survival in cultures was calculated by
reference to untreated cells incubated with WST-1
(100%)"
315,135,1.1 - Ensaio de redução de MTT e análogos,figura 8,control vs. Aβ(1-42),
316,136,1.1 - Ensaio de redução de MTT e análogos,figura 2a,control vs. 0 (Aβ42),
317,136,1.2 - Ensaio de liberação de LDH,figura 2b,control vs. 0 (Aβ42),
318,136,2.2 - Marcadores diretos de apoptose,figura 3b,control vs. 0 (Aβ42),
319,137,2.2 - Marcadores diretos de apoptose,figura 5a,,os pontos não correspondem aos valores do eixo x
320,139,1.1 - Ensaio de redução de MTT e análogos,figura 8,control vs. Aβ,
321,140,3.1 - Níveis de espécies reativas de oxigênio,figura 4b,control vs. Aβ,
322,140,1.1 - Ensaio de redução de MTT e análogos,figura 5b,control vs. Aβ,
323,146,1.1 - Ensaio de redução de MTT e análogos,figura S4,Aβ,o gráfico não deixa claro qual o grupo controle
324,147,1.1 - Ensaio de redução de MTT e análogos,figura 5,control vs. Aβ only,without Zn
325,147,1.1 - Ensaio de redução de MTT e análogos,figura 6,control vs. 0 (Aβ42),
326,149,1.4 - Viabilidade celular (outros),figura 5e,buffer vs. olig,resazurin reduction assay
327,153,1.2 - Ensaio de liberação de LDH,figura 3b,+-- vs. -+-,
328,153,2.2 - Marcadores diretos de apoptose,figura 3d,+-- vs. -+-,
329,153,2.2 - Marcadores diretos de apoptose,figura 4b,+-- vs. -+-,cleaved caspase 3
330,153,2.2 - Marcadores diretos de apoptose,figura 4b,+-- vs. -+-,cleaved caspase 9
331,154,1.1 - Ensaio de redução de MTT e análogos,figura 4d,control vs. 20 µM Aβ,
332,155,1.1 - Ensaio de redução de MTT e análogos,figura 1a,control vs. Aβ only,
333,159,1.1 - Ensaio de redução de MTT e análogos,figura 1a,control vs. 0.25,
334,159,1.1 - Ensaio de redução de MTT e análogos,figura 1a,control vs. 0.5,
335,159,1.1 - Ensaio de redução de MTT e análogos,figura 1a,control vs. 1,
336,159,1.1 - Ensaio de redução de MTT e análogos,figura 1a,control vs. 1.5,
337,159,1.1 - Ensaio de redução de MTT e análogos,figura 1b,control vs. Aβ oligomers,
338,159,2.2 - Marcadores diretos de apoptose,figura 3,control vs. Aβ oligomers,
339,159,3.1 - Níveis de espécies reativas de oxigênio,figura 4,control vs. Aβ oligomers,
340,159,1.1 - Ensaio de redução de MTT e análogos,figura 6,control vs. Aβ oligomers,
341,159,1.1 - Ensaio de redução de MTT e análogos,figura 8,control vs. Aβ oligomers,
342,162,1.2 - Ensaio de liberação de LDH,figura 2d,ctrl vs. Aβ,
343,162,1.1 - Ensaio de redução de MTT e análogos,figura 2e,ctrl vs. Aβ,
344,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 2h,
349,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 4h,
350,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 6h ,
351,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 8h,
352,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 12h,
353,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 24h,
354,164,1.1 - Ensaio de redução de MTT e análogos,figura 1b,vehicle vs. 48h,
355,166,1.1 - Ensaio de redução de MTT e análogos,figura 7b,A vs. B,
357,166,1.1 - Ensaio de redução de MTT e análogos,figura 7b,A vs. C,
358,167,1.1 - Ensaio de redução de MTT e análogos,figura 6,-- vs. +-,
359,151,2.1 - Indicadores diretos de morte,figura 7a,Control vs. Aβ(1-42),Hoechst 33342 (apoptotic cells) and propidium iodide (necrotic cells) 
360,169,1.1 - Ensaio de redução de MTT e análogos,3A,control vs. Aβ1-40,
361,169,1.1 - Ensaio de redução de MTT e análogos,3B,control vs. Aβ1-40 alone (12h),
356,169,1.1 - Ensaio de redução de MTT e análogos,3B,control vs. Aβ1-40 alone (24h),
362,169,1.1 - Ensaio de redução de MTT e análogos,3B,control vs. Aβ1-40 alone (48h),
363,169,1.1 - Ensaio de redução de MTT e análogos,3B,control vs. Aβ1-40 alone (72h),
364,169,1.2 - Ensaio de liberação de LDH,3C,control vs. Aβ1-40,
365,169,1.2 - Ensaio de liberação de LDH,3D,control vs. Aβ1-40 alone (12h),
366,169,1.2 - Ensaio de liberação de LDH,3D,control vs. Aβ1-40 alone (24h),
367,169,1.2 - Ensaio de liberação de LDH,3D,control vs. Aβ1-40 alone (48h),
368,169,1.2 - Ensaio de liberação de LDH,3D,control vs. Aβ1-40 alone (72h),
369,169,2.2 - Marcadores diretos de apoptose,4B,control vs. Aβ1-40,
370,169,3.1 - Níveis de espécies reativas de oxigênio,5,control vs. Aβ1-40,
371,169,1.4 - Viabilidade celular (outros),6,control vs. Aβ1-40,
372,169,2.2 - Marcadores diretos de apoptose,7D,control vs. Aβ1-40,
373,169,2.2 - Marcadores diretos de apoptose,8B,control vs. Aβ1-40,
374,169,2.2 - Marcadores diretos de apoptose,8C,control vs. Aβ1-40,
375,169,1.1 - Ensaio de redução de MTT e análogos,S2B,control vs. Aβ1-40 (10uM),
376,169,1.2 - Ensaio de liberação de LDH,S2C,control vs. Aβ1-40 (10uM),
377,169,2.2 - Marcadores diretos de apoptose,S3B,control vs. Aβ1-40,
378,169,1.2 - Ensaio de liberação de LDH,S4,control vs. Aβ1-40,
379,169,3.1 - Níveis de espécies reativas de oxigênio,S6B,control vs. Aβ1-40,
380,172,3.1 - Níveis de espécies reativas de oxigênio,8,-/-/-/-/-/ vs. -/-/-/-/+,
381,174,1.1 - Ensaio de redução de MTT e análogos,1A,-/- vs. -/+,
382,177,1.4 - Viabilidade celular (outros),1A,100% cell survival vs. 0,
383,177,1.4 - Viabilidade celular (outros),1B,100% cell survival vs. 0,"Black
"
384,177,1.4 - Viabilidade celular (outros),1B,100% cell survival vs. 0,"Red
"
385,177,1.4 - Viabilidade celular (outros),1B,100% cell survival vs. 0,Green
386,181,2.2 - Marcadores diretos de apoptose,2B,-/-/-/-/- vs. +/-/-/-/-,
387,181,2.2 - Marcadores diretos de apoptose,1C,-/-/-/- vs. +/-/-/-,
388,181,1.1 - Ensaio de redução de MTT e análogos,1E,-/-/-/-/- vs. +/-/-/-/-,
389,181,1.2 - Ensaio de liberação de LDH,1F,-/-/-/-/- vs. +/-/-/-/-,
390,182,1.1 - Ensaio de redução de MTT e análogos,1B,control vs. Aβ oligomers 1.5 uM,
391,182,1.2 - Ensaio de liberação de LDH,1C,control vs. Aβ oligomers ,
392,182,1.1 - Ensaio de redução de MTT e análogos,1D,control vs. Aβ oligomers 1.5 uM,
393,182,2.1 - Indicadores diretos de morte,2B,control vs. Aβ oligomers 1.5 uM,
394,182,2.2 - Marcadores diretos de apoptose,3B,control vs. Aβ oligomers 1.5 uM,
395,182,3.1 - Níveis de espécies reativas de oxigênio,4B,control vs. Aβ oligomers 1.5 uM,
396,182,3.1 - Níveis de espécies reativas de oxigênio,4C,control vs. Aβ oligomers 1.5 uM (1h),
397,182,3.1 - Níveis de espécies reativas de oxigênio,4C,control vs. Aβ oligomers 1.5 uM (2h),
398,182,3.1 - Níveis de espécies reativas de oxigênio,4C,control vs. Aβ oligomers 1.5 uM (3h),
399,182,1.1 - Ensaio de redução de MTT e análogos,5,control vs. Aβ oligomers ,
400,183,1.1 - Ensaio de redução de MTT e análogos,7,buffer (control) vs. soluble Aβ42,
401,183,1.1 - Ensaio de redução de MTT e análogos,7,buffer (control) vs. Aβ42 fibril,
402,184,1.1 - Ensaio de redução de MTT e análogos,4,cells vs. Aβ,
403,176,1.4 - Viabilidade celular (outros),1B,untreated vs. A+,
404,176,1.4 - Viabilidade celular (outros),1B,untreated vs. A-,
405,176,1.4 - Viabilidade celular (outros),1B,untreated vs. ADDLs,
406,176,1.4 - Viabilidade celular (outros),1B,untreated vs. Ladiwala fibrils,
407,176,1.4 - Viabilidade celular (outros),1B,untreated vs. Lambert fibrils,
408,176,1.1 - Ensaio de redução de MTT e análogos,1C,untreated vs. A+,
409,176,1.1 - Ensaio de redução de MTT e análogos,1C,untreated vs. A-,
410,176,1.1 - Ensaio de redução de MTT e análogos,1C,untreated vs. ADDLs,
411,176,1.1 - Ensaio de redução de MTT e análogos,1C,untreated vs. Ladiwala fibrils,
412,176,1.1 - Ensaio de redução de MTT e análogos,1C,untreated vs. Lambert fibrils,
413,176,1.1 - Ensaio de redução de MTT e análogos,4A,untreated vs. A+,
414,176,1.1 - Ensaio de redução de MTT e análogos,4A,untreated vs. ADDLs,
415,176,1.1 - Ensaio de redução de MTT e análogos,4A,untreated vs. Ladiwala fibrils,
416,176,1.1 - Ensaio de redução de MTT e análogos,4A,untreated vs. Lambert fibrils,
417,176,2.2 - Marcadores diretos de apoptose,4C,untreated vs. A+,
418,176,2.2 - Marcadores diretos de apoptose,4C,untreated vs. ADDLs,
419,176,2.2 - Marcadores diretos de apoptose,4C,untreated vs. Ladiwala fibrils,
420,176,2.2 - Marcadores diretos de apoptose,4C,untreated vs. Lambert fibrils,
421,176,1.1 - Ensaio de redução de MTT e análogos,5C,untreated vs. toxic oligomers (ADDLs),
422,176,1.1 - Ensaio de redução de MTT e análogos,5C,untreated vs. toxic oligomers (A+),
423,176,1.1 - Ensaio de redução de MTT e análogos,6C,untreated vs. toxic fibrils (Lambert fibrils),
424,176,1.1 - Ensaio de redução de MTT e análogos,6C,untreated vs. toxic fibrils (Ladiwala fibrils),
425,,,,,
426,,,,,
