Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
199,109,3.1 - Níveis de espécies reativas de oxigênio,2,Control vs. 50uM Abeta 1-42 (1a e 2a barras),"The ROS-sensitive 
dye, H2DCF-DA foi usada na medida. Medida expressa como RFU (relative fluorescence units)"
200,110,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 1uM Abeta 1-42, 24h (1a e 2a barras)",
201,110,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 5uM Abeta 1-42, 24h (1a e 3a barras)",
202,110,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 10uM Abeta 1-42, 24h (1a e 4a barras)",
203,110,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 10uM Abeta 1-42, 6h (1a e 2a barras)",
204,110,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 10uM Abeta 1-42, 12h (1a e 3a barras)",
205,110,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 10uM Abeta 1-42, 24h (1a e 4a barras)",
206,110,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 10uM Abeta 1-42, 48h (1a e 5a barras)",
207,110,1.1 - Ensaio de redução de MTT e análogos,4A,"Control vs. 10uM Abeta 1-42, 24h (1a e 2a barras)",
208,110,1.2 - Ensaio de liberação de LDH,4B,"Control vs. 10uM Abeta 1-42, 24h (1a e 2a barras)",
209,110,2.2 - Marcadores diretos de apoptose,5,"Control vs. 10uM Abeta 1-42, 24h (1a e 2a barras)",Cells stained with DNA-specific fluorochrome PI
210,110,3.1 - Níveis de espécies reativas de oxigênio,6,"Control vs. 10uM Abeta 1-42, 24h (1a e 2a barras)",Medida dada pela intensidade de fluorescência do Dihydroethidium (DHE) 
211,111,2.2 - Marcadores diretos de apoptose,3D,"Control vs. 20uM Abeta 1-42, 30min (1a e 2a barras)",Caspase-3 activity
212,111,2.2 - Marcadores diretos de apoptose,3D,"Control vs. 20uM Abeta 1-42, 2h (1a e 3a barras)",Caspase-3 activity
213,111,2.2 - Marcadores diretos de apoptose,3D,"Control vs. 20uM Abeta 1-42, 4h (1a e 4a barras)",Caspase-3 activity
214,111,2.2 - Marcadores diretos de apoptose,3D,"Control vs. 20uM Abeta 1-42, 8h (1a e 5a barras)",Caspase-3 activity
215,112,1.1 - Ensaio de redução de MTT e análogos,1A,"Sham vs. 20uM Abeta 1-42, 24h (1a e 3a barras)",Viabilidade usando kit CCK-8
216,112,2.2 - Marcadores diretos de apoptose,1B,"Sham vs. 20uM Abeta 1-42, 24h (1a e 3a barras)",Apoptotic cells (%). AnnexinVFITC apoptosis detection kit. Amostras analisadas por citometria de fluxo
217,112,3.1 - Níveis de espécies reativas de oxigênio,2A,"Sham vs. 20uM Abeta 1-42, 24h (1a e 3a barras)",via adição de DCFH-DA. ROS level (RLU/ug protein)
218,112,3.3 - Produtos de estresse oxidativo,2E,"Sham vs. 20uM Abeta 1-42, 24h (1a e 3a barras)",MDA level (nmol/mg protein)
219,113,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 1 uM Abeta 1-42 oligomérico, 24h (1a e 2a barras)",
220,113,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 1 uM Abeta 1-42 oligomérico, 24h (1a e 2a barras)",
221,113,1.4 - Viabilidade celular (outros),2C,Control (Eixo da ordenada) vs. 2.5uM Abeta oligomérico (seta oligomers),"Fluorescence was calculated as the ratio (F/F) of the change in fluorescence
(F) divided by zero time fluorescence before treatment (F). Image"
222,114,1.1 - Ensaio de redução de MTT e análogos,8,"Control vs. 10 uM Abeta 1-42 oligomérico, 4h (1a e 2a barras)",MTT
223,118,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 1uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",
224,118,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 2.5uM Abeta 1-42 oligomérico, 24 h (1a e 3a barras)",
225,118,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 4a barras)",
226,118,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 10uM Abeta 1-42 oligomérico, 24 h (1a e 5a barras)",
227,118,1.1 - Ensaio de redução de MTT e análogos,2A,"Control vs. 20uM Abeta 1-42 oligomérico, 24 h (1a e 6a barras)",
228,118,1.1 - Ensaio de redução de MTT e análogos,2C,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 3a barras)",
229,118,2.2 - Marcadores diretos de apoptose,3B,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",TUNEL
230,118,2.2 - Marcadores diretos de apoptose,9B,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",Atividade da caspase-3/7
231,118,3.2 - Dano ao potencial de membrana mitocondrial,10A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",JC1
232,119,1.1 - Ensaio de redução de MTT e análogos,6A,"Control vs. 10uM Abeta 1-42, 48 h (1a e 4a barras)",
233,119,1.1 - Ensaio de redução de MTT e análogos,6B,"Control vs. 10uM Abeta 1-42 seeds, 48 h (1a e 4a barras)",
234,121,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 80uM Abeta 1-42, 24 h (1a e 2a barras)",WST-1 assay 
235,122,1.1 - Ensaio de redução de MTT e análogos,1 (gráfico inferior),"Control vs. 2uM Abeta 1-40, aged, 48 h (1a e 2a barras)",
236,123,1.1 - Ensaio de redução de MTT e análogos,5A,"Control (Eixo da ordenada) vs. 5uM Abeta 1-40, 6 h (2a barra)","The viability values were
calculated by comparison to cells treated with a volume of H2O equal to
the protein added."
237,123,1.1 - Ensaio de redução de MTT e análogos,5A,"Control (Eixo da ordenada) vs. 5uM Abeta 1-42, 6 h (4a barra)","The viability values were
calculated by comparison to cells treated with a volume of H2O equal to
the protein added."
238,123,1.1 - Ensaio de redução de MTT e análogos,5A,"Control (Eixo da ordenada) vs. 5uM Abeta 1-40, 24 h (2a barra)","The viability values were
calculated by comparison to cells treated with a volume of H2O equal to
the protein added."
239,123,1.1 - Ensaio de redução de MTT e análogos,5A,"Control (Eixo da ordenada) vs. 5uM Abeta 1-42, 24 h (4a barra)","The viability values were
calculated by comparison to cells treated with a volume of H2O equal to
the protein added."
240,125,2.2 - Marcadores diretos de apoptose,1B,"Control (Eixo da ordenada) vs. 20uM Abeta 1-42, 4 h (1a barra)",Caspase 3 activity (% of control)
241,125,2.2 - Marcadores diretos de apoptose,2,"Control (Eixo da ordenada) vs. 20uM Abeta 1-42, 4 h (1a barra)",Caspase 3 activity (% of control)
242,126,1.2 - Ensaio de liberação de LDH,6,"Control vs. 100nM Abeta 1-42*, 10 dias (1a e 2a barras) ",*Chronic (10 days) larger aggregates of Ab-exposure (100 nM monomeric Ab equivalent). Controle: tratamento com abeta scramble
243,128,1.1 - Ensaio de redução de MTT e análogos,7A,"Control (Eixo da ordenada) vs. solution of amyloid fibrils Abeta 1-40, 24 h (1a barra)",Cell viability (%)
244,128,1.1 - Ensaio de redução de MTT e análogos,7A,"Control (Eixo da ordenada) vs. solution of amyloid fibrils Abeta 1-40, 48 h (2a barra)",Cell viability (%)
245,128,1.2 - Ensaio de liberação de LDH,7B,"Control (Eixo da ordenada) vs. solution of amyloid fibrils Abeta 1-40, 24 h (1a barra)",Cell viability (%)
246,128,1.2 - Ensaio de liberação de LDH,7B,"Control (Eixo da ordenada) vs. solution of amyloid fibrils Abeta 1-40, 48 h (2a barra)",Cell viability (%)
247,128,1.1 - Ensaio de redução de MTT e análogos,S13A (Material suplementar),"Control (Eixo da ordenada) vs. protein solution of Abeta 1-40, 24 h (1a barra)",Cell viability (%)
248,128,1.1 - Ensaio de redução de MTT e análogos,S13A (Material suplementar),"Control (Eixo da ordenada) vs. protein solution of Abeta 1-40, 48 h (2a barra)",Cell viability (%)
249,128,1.2 - Ensaio de liberação de LDH,S13B (Material suplementar),"Control (Eixo da ordenada) vs. protein solution of  Abeta 1-40, 24 h (1a barra)",Cell viability (%)
250,128,1.2 - Ensaio de liberação de LDH,S13B (Material suplementar),"Control (Eixo da ordenada) vs. protein solution of  Abeta 1-40, 48 h (2a barra)",Cell viability (%)
251,129,1.1 - Ensaio de redução de MTT e análogos,8,"Control vs. 20 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability (% of control)
252,130,1.4 - Viabilidade celular (outros),6,"Control vs. 20 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability measured using an Alamar Blue assay.
253,130,1.4 - Viabilidade celular (outros),S4 Material suplementar,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability measured using an Alamar Blue assay.
254,130,1.4 - Viabilidade celular (outros),S4 Material suplementar,"Control vs. 20 uM Abeta 1-42, 24 h (1a e 3a barras)",Cell viability measured using an Alamar Blue assay.
255,130,1.4 - Viabilidade celular (outros),S4 Material suplementar,"Control vs. 30 uM Abeta 1-42, 24 h (1a e 4a barras)",Cell viability measured using an Alamar Blue assay.
256,130,1.4 - Viabilidade celular (outros),S4 Material suplementar,"Control vs. 40 uM Abeta 1-42, 24 h (1a e 5a barras)",Cell viability measured using an Alamar Blue assay.
257,132,1.2 - Ensaio de liberação de LDH,4,"Control (Eixo da ordenada) vs. 5 uM Abeta 1-42 oligomérico, 0 h (1a barra)",LDH release (% control). Controle: células tratadas com triton X100
258,132,1.2 - Ensaio de liberação de LDH,4,"Control (Eixo da ordenada) vs. 5 uM Abeta 1-42 oligomérico, 3 h (2a barra)",LDH release (% control). Controle: células tratadas com triton X100
259,132,1.2 - Ensaio de liberação de LDH,4,"Control (Eixo da ordenada) vs. 5 uM Abeta 1-42 oligomérico, 6 h (3a barra)",LDH release (% control). Controle: células tratadas com triton X100
260,132,1.2 - Ensaio de liberação de LDH,4,"Control (Eixo da ordenada) vs. 5 uM Abeta 1-42 oligomérico, 24 h (4a barra)",LDH release (% control). Controle: células tratadas com triton X100
261,132,1.2 - Ensaio de liberação de LDH,4,"Control (Eixo da ordenada) vs. 5 uM Abeta 1-42 monomérico, 24 h (5a barra)",LDH release (% control). Controle: células tratadas com triton X100
262,133,1.1 - Ensaio de redução de MTT e análogos,1b,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42 oligomérico, 48 h (1a barra)",MTS. Resultado: X-fold over control
263,133,3.3 - Produtos de estresse oxidativo,5A,"Control vs. 10 uM Abeta 1-42 oligomérico, 48 h (1a e 2a barras)",4-HNE
264,133,3.3 - Produtos de estresse oxidativo,5A,"Control vs. 10 uM Abeta 1-42 oligomérico, 48 h (4a e 5a barras)",4-HNE
265,135,1.1 - Ensaio de redução de MTT e análogos,5a,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",
266,136,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 10 uM Abeta 1-40 fibrils, 24 h (1a e 2a barras)",
267,140,1.1 - Ensaio de redução de MTT e análogos,7a,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 1 h (1o círculo preto)",
268,140,1.1 - Ensaio de redução de MTT e análogos,7a,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 2 h (2o círculo preto)",
269,140,1.1 - Ensaio de redução de MTT e análogos,7a,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 5 h (3o círculo preto)",
270,140,1.1 - Ensaio de redução de MTT e análogos,7a,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 10 h (4o círculo preto)",
271,140,1.1 - Ensaio de redução de MTT e análogos,7a,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 10 h (5o círculo preto)",
272,140,2.3 - Marcadores de morte celular (outros),7b,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 1 h (1o círculo preto)",In vitro determination of apoptosis characteristic mono- and oligo-nucleosomes usando Cell Death Detection ELISAPLUS kit 
273,140,2.3 - Marcadores de morte celular (outros),7b,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 5 h (2o círculo preto)",In vitro determination of apoptosis characteristic mono- and oligo-nucleosomes usando Cell Death Detection ELISAPLUS kit 
274,140,2.3 - Marcadores de morte celular (outros),7b,"Control (Eixo da ordenada) vs. 10 uM Abeta 1-42, 24 h (3o círculo preto)",In vitro determination of apoptosis characteristic mono- and oligo-nucleosomes usando Cell Death Detection ELISAPLUS kit 
275,140,1.1 - Ensaio de redução de MTT e análogos,9b,"Control vs. 10 uM Abeta 1-42, 5 h (1a e 2a barras)",
276,140,1.1 - Ensaio de redução de MTT e análogos,10b,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability (ratio to controls)
277,140,1.1 - Ensaio de redução de MTT e análogos,10c,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability (ratio to controls)
278,140,1.1 - Ensaio de redução de MTT e análogos,10d,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability (ratio to controls)
279,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 0"" (1o quadrado e 1o triangulo invertido pretos)", Fluo-4 AM
280,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 15"" (2o quadrado e 2o triangulo invertido pretos)", Fluo-4 AM
281,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 30"" (3o quadrado e 3o triangulo invertido pretos)", Fluo-4 AM
282,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 45"" (4o quadrado e 4o triangulo invertido pretos)", Fluo-4 AM
283,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 60"" (5o quadrado e 5o triangulo invertido pretos)", Fluo-4 AM
284,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 1'15"" (6o quadrado e 6o triangulo invertido pretos)", Fluo-4 AM
285,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 1'30"" (7o quadrado e 7o triangulo invertido pretos)", Fluo-4 AM
286,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 1'45"" (8o quadrado e 8o triangulo invertido pretos)", Fluo-4 AM
287,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 2' (9o quadrado e 9o triangulo invertido pretos)", Fluo-4 AM
288,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 2'15"" (10o quadrado e 10o triangulo invertido pretos)", Fluo-4 AM
289,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 2'30"" (11o quadrado e 11o triangulo invertido pretos)", Fluo-4 AM
290,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 2'45"" (12o quadrado e 12o triangulo invertido pretos)", Fluo-4 AM
291,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 3' (13o quadrado e 13o triangulo invertido pretos)", Fluo-4 AM
292,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 3'15"" (14o quadrado e 14o triangulo invertido pretos)", Fluo-4 AM
293,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 3'30"" (15o quadrado e 15o triangulo invertido pretos)", Fluo-4 AM
294,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 3'45"" (16o quadrado e 16o triangulo invertido pretos)", Fluo-4 AM
295,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 4' (17o quadrado e 17o triangulo invertido pretos)", Fluo-4 AM
296,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 4'15"" (18o quadrado e 18o triangulo invertido pretos)", Fluo-4 AM
297,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 4'30"" (19o quadrado e 19o triangulo invertido pretos)", Fluo-4 AM
298,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 4'45"" (20o quadrado e 20o triangulo invertido pretos)", Fluo-4 AM
299,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 5' (21o quadrado e 21o triangulo invertido pretos)", Fluo-4 AM
300,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 5'15"" (22o quadrado e 22o triangulo invertido pretos)", Fluo-4 AM
301,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 5'30"" (23o quadrado e 23o triangulo invertido pretos)", Fluo-4 AM
302,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 5'45"" (24o quadrado e 24o triangulo invertido pretos)", Fluo-4 AM
303,141,1.4 - Viabilidade celular (outros),7b,"Control vs. 10 uM Abeta 1-42 oligomers, 6' (25o quadrado e 25o triangulo invertido pretos)", Fluo-4 AM
304,141,1.4 - Viabilidade celular (outros),7c,"Control vs. 10 uM Abeta 1-42 oligomers, 6' (3a e 4a barras)",Responses of Fluo-4 were quantitated by measuring the area under the curve (AUC) value
305,141,3.1 - Níveis de espécies reativas de oxigênio,7d,"Control vs. 10 uM Abeta 1-42 oligomers, 3 h (3a e 4a barras)",Measured by DCF fluorescence
306,145,1.1 - Ensaio de redução de MTT e análogos,2A,Control vs. 2.5 uM Abeta 1-42 oligomerico (1a e 3a barras),WST-1 activity (% of control)
307,145,3.2 - Dano ao potencial de membrana mitocondrial,2B,Control vs. 2.5 uM Abeta 1-42 oligomerico (1a e 3a barras),JC-1 red/green fluorescence ratio
308,145,3.1 - Níveis de espécies reativas de oxigênio,2C,"Control vs. 2.5 uM Abeta 1-42 oligomerico, 12 h (1a e 3a barras)",ROS formation was detected by using the oxidant sensitive probe DCFH-DA
309,145,3.4 - Estresse oxidativo (outros),2D,"Control vs. 2.5 uM Abeta 1-42 oligomerico, 24 h (1a e 2a barras)",nmole ATP per mg of mitochondrial protein
310,145,1.3 - Trypam blue exclusion test,3,Control vs. 2.5 uM Abeta 1-42 oligomerico (1a e 2a barras),
311,147,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 25 uM Abeta 1-42 fibrils (1a e 2a barras),
312,148,1.1 - Ensaio de redução de MTT e análogos,8,"Control vs. 20 uM Abeta 1-42 aggregated, 3 days (1a e 2a barras)",
313,152,1.1 - Ensaio de redução de MTT e análogos,5,"Control vs. 10 uM Abeta 1-42 , 24 h (1a e 2a barras)",
314,155,1.4 - Viabilidade celular (outros),7,"Control (eixo da ordenada) vs. 25 uM Abeta 1-40 ""W-fibrils"", 24 h  (1a barra)",The viability of human SHSY-5Y was determined by the calcein-AM assay 
315,155,1.4 - Viabilidade celular (outros),7,"Control (eixo da ordenada) vs. 25 uM Abeta 1-40 ""M-fibrils"", 24 h  (2a barra)",The viability of human SHSY-5Y was determined by the calcein-AM assay 
316,155,1.4 - Viabilidade celular (outros),7,"Control (eixo da ordenada) vs. 25 uM Abeta 1-40 ""D-fibrils"", 24 h  (3a barra)",The viability of human SHSY-5Y was determined by the calcein-AM assay 
317,158,1.1 - Ensaio de redução de MTT e análogos,5B,"Control vs. 1 uM Abeta 1-42, 24h (1a e 4a barras)",
318,158,1.1 - Ensaio de redução de MTT e análogos,5B,"Control vs. 10 uM Abeta 1-42, 24h (1a e 7a barras)",
319,162,1.1 - Ensaio de redução de MTT e análogos,4a,"Control vs. 10 uM Abeta 1-42, 48h (1a e 2a barras)",MTS
320,164,1.1 - Ensaio de redução de MTT e análogos,1A,"Control vs. 1 uM Abeta 1-42, 20 h (1a e 2a barras)",MTT
321,164,1.1 - Ensaio de redução de MTT e análogos,1A,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 3a barras)",MTT
322,164,1.1 - Ensaio de redução de MTT e análogos,1A,"Control vs. 5 uM Abeta 1-42, 20 h (1a e 4a barras)",MTT
323,164,1.1 - Ensaio de redução de MTT e análogos,1A,"Control vs. 10 uM Abeta 1-42, 20 h (1a e 5a barras)",MTT
324,164,1.1 - Ensaio de redução de MTT e análogos,1B,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 2a barras)",MTT
325,164,1.1 - Ensaio de redução de MTT e análogos,1C,Control vs. 2.5 uM Abeta 1-42 (1a e 2a barras),MTT
326,164,2.2 - Marcadores diretos de apoptose,2A,"Control vs. 1 uM Abeta 1-42, 20 h (1a e 2a barras)","Atividade de caspase-3 determined
fluorometrically using the synthetic peptide substrate"
327,164,2.2 - Marcadores diretos de apoptose,2A,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 3a barras)","Atividade de caspase-3 determined
fluorometrically using the synthetic peptide substrate"
328,164,2.2 - Marcadores diretos de apoptose,2A,"Control vs. 5 uM Abeta 1-42, 20 h (1a e 4a barras)","Atividade de caspase-3 determined
fluorometrically using the synthetic peptide substrate"
329,164,2.2 - Marcadores diretos de apoptose,2A,"Control vs. 10 uM Abeta 1-42, 20 h (1a e 5a barras)","Atividade de caspase-3 determined
fluorometrically using the synthetic peptide substrate"
330,164,2.2 - Marcadores diretos de apoptose,2B,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 2a barras)","Atividade de caspase-3 determined
fluorometrically using the synthetic peptide substrate"
331,164,2.2 - Marcadores diretos de apoptose,2C,"Control vs. 1 uM Abeta 1-42, 20 h (1a e 2a barras)","Atividade de caspase-9 determined
fluorometrically using the synthetic peptide substrate"
332,164,2.2 - Marcadores diretos de apoptose,2C,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 3a barras)","Atividade de caspase-9 determined
fluorometrically using the synthetic peptide substrate"
333,164,2.2 - Marcadores diretos de apoptose,2C,"Control vs. 5 uM Abeta 1-42, 20 h (1a e 4a barras)","Atividade de caspase-9 determined
fluorometrically using the synthetic peptide substrate"
334,164,2.2 - Marcadores diretos de apoptose,2C,"Control vs. 10 uM Abeta 1-42, 20 h (1a e 5a barras)","Atividade de caspase-9 determined
fluorometrically using the synthetic peptide substrate"
335,164,2.2 - Marcadores diretos de apoptose,2D,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 2a barras)","Atividade de caspase-9 determined
fluorometrically using the synthetic peptide substrate"
336,164,3.1 - Níveis de espécies reativas de oxigênio,3A,"Control vs. 1 uM Abeta 1-42, 1 h (1a e 2a barras)","ROS generation was evaluated using
CM-H2DCFDA"
337,164,3.1 - Níveis de espécies reativas de oxigênio,3A,"Control vs. 2.5 uM Abeta 1-42, 1 h (1a e 3a barras)",ROS generation was evaluated using CM-H2DCFDA
338,164,3.1 - Níveis de espécies reativas de oxigênio,3A,"Control vs. 5 uM Abeta 1-42, 1 h (1a e 4a barras)",ROS generation was evaluated using CM-H2DCFDA
339,164,3.1 - Níveis de espécies reativas de oxigênio,3A,"Control vs. 10 uM Abeta 1-42, 1 h (1a e 5a barras)",ROS generation was evaluated using CM-H2DCFDA
340,164,3.1 - Níveis de espécies reativas de oxigênio,3B,"Control vs. 2.5 uM Abeta 1-42, 1 h (1a e 2a barras)",ROS generation was evaluated using CM-H2DCFDA
341,164,2.2 - Marcadores diretos de apoptose,6C,"Control vs. 2.5 uM Abeta 1-42, 20 h (1a e 2a barras)","Cytochrome c levels in cytosolic fractions
was evaluated using a detection kit"
342,167,1.1 - Ensaio de redução de MTT e análogos,Table 1,"Control vs. 1 uM Abeta 1-42, 24 h ((1a coluna, 1a linha) e (1a coluna, 3a linha)",MTT
343,168,1.1 - Ensaio de redução de MTT e análogos,Table 1,"Control vs. 0.5 uM Abeta 1-42, 24 h ((2a coluna, 1a linha) ","MTT, Cell viability (% of control)"
344,170,1.1 - Ensaio de redução de MTT e análogos,1A,"None vs. 1 uM Abeta ?, 24 h (1a e 2a barras)","MTT, Cell viability (% of none)"
345,170,1.1 - Ensaio de redução de MTT e análogos,1A,"None vs. 2 uM Abeta ?, 24 h (1a e 3a barras)","MTT, Cell viability (% of none)"
346,170,1.1 - Ensaio de redução de MTT e análogos,1A,"None  vs. 5 uM Abeta ?, 24 h (1a e 4a barras)","MTT, Cell viability (% of none)"
347,170,1.1 - Ensaio de redução de MTT e análogos,1B,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)","MTT, Cell viability (% of none)"
348,170,3.1 - Níveis de espécies reativas de oxigênio,1C,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)","Intracellular ROS, % of none. DCF"
349,170,3.1 - Níveis de espécies reativas de oxigênio,1D,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)","Mitochondrial ROS, % of none. MitoSox Red"
350,170,3.2 - Dano ao potencial de membrana mitocondrial,2B,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)","Relative fluorescence ratio, red/green. 5 of None; JC1
"
351,170,3.4 - Estresse oxidativo (outros),"2D, gráfico canto direito superior",None  vs. 5 uM Abeta ? (1a e 2a barras),ATP production
352,170,2.2 - Marcadores diretos de apoptose,3bii,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)",caspase-3/actin density ratio
353,170,2.2 - Marcadores diretos de apoptose,3biii,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)",cleaved-caspase-3/actin density ratio
354,171,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 90 nM Abeta 1-42, oligomer (5a e 1a barras)",% iMTT (relative to control). iMTT=Tween 20-insoluble MTT Formazan.
355,171,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 0.5 uM Abeta 1-42, monomer (5a e 2a barras)",% iMTT (relative to control). iMTT=Tween 20-insoluble MTT Formazan.
356,171,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 0.5 uM Abeta 1-42, fibril (5a e 3a barras)",% iMTT (relative to control). iMTT=Tween 20-insoluble MTT Formazan.
357,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 6(?) nM Abeta 1-42, synthetic oligomers (1o e 2o open circles)",% iMTT (relative to control).
358,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 12(?) nM Abeta 1-42, synthetic oligomers (1o e 3o open circles)",% iMTT (relative to control).
359,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 24(?) nM Abeta 1-42, synthetic oligomers (1o e 4o open circles)",% iMTT (relative to control).
360,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 46(?) nM Abeta 1-42, synthetic oligomers (1o e 5o open circles)",% iMTT (relative to control).
361,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 6(?) nM Abeta 1-42, biological oligomers (1o e 2o closed squares)",% iMTT (relative to control).
362,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 12(?) nM Abeta 1-42, biological oligomers (1o e 3o closed squares)",% iMTT (relative to control).
363,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 24(?) nM Abeta 1-42, biological oligomers (1o e 4o closed squares)",% iMTT (relative to control).
364,171,1.1 - Ensaio de redução de MTT e análogos,3A,"Control vs. 46(?) nM Abeta 1-42, biological oligomers (1o e 5o closed squares)",% iMTT (relative to control).
365,171,1.1 - Ensaio de redução de MTT e análogos,4,"Control vs. 30 nM Abeta 1-42, oligomer (1a e 2a barras)",% iMTT (relative to control).
