Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
284,293,MTT,Donation,NA,No,No,Unclear,Aβ1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,10.000,Not informed,10000,cells/wells,,96,DMEM,NA,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,
285,294,MTT,Donation,NA,No,No,Unclear,Aβ1-42,Unclear,Unclear,Oligomers,"Yes, single",3.0,10.000,Not informed,10000,cells/wells,,96,DMEM,NA,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,
286,295,MTT,Donation,NA,No,No,Unclear,Aβ1-42,Unclear,Unclear,Oligomers,"Yes, single",6.0,10.000,Not informed,10000,cells/wells,,96,DMEM,NA,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,
287,296,MTT,Donation,NA,No,No,Unclear,Aβ1-42,Unclear,Unclear,Oligomers,"Yes, single",12.0,10.000,Not informed,10000,cells/wells,,96,DMEM,NA,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,
288,297,MTT,Donation,NA,No,No,Unclear,Aβ1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,10.000,Not informed,10000,cells/wells,,96,DMEM,NA,Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,
289,298,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,3.125,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml) ",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
290,299,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,6.250,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml) ",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
291,300,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,12.500,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml) ",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
292,301,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,25.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
293,302,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,50.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
294,303,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
295,304,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,200.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
296,305,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,3.125,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
297,306,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,6.250,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
298,307,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,12.500,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
299,308,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,25.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
300,309,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,50.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
301,310,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,100.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)

",
302,311,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,200.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
303,312,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,100.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
304,313,MTT,Unclear,,No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,50.000,Not informed,100000,cells/wells,,48,DMEM:F12 ,"2 mM L-glutamine, penicillin (20 units/ml), streptomycin (20 mg/ml)",heat-inactivated fetal calf serum, 10% (vol/vol),ATRA plus,14.0,DMEM:F12,fetal bovine serum,2%,BDNF,"Cells are cultured
in 0.05 mg/ml collagen-coated flask as a cell density of
104 cells/cm2
. 10 lM all-trans-RA in DMEM:F12 (2%
fetal bovine serum) media was added one day after
the seeding of the cells. At the end of 11 days,
the cells were washed 3 times and incubated in
DMEM:F12 media in the presence of RA and 50 ng/ml
of BDNF was added to the cultures and incubated for
three days. Cell cycle test was performed via the use
of flow cytometry analysis to confirm differentiation after retinoic acid application  (The CyFlow Cube
6, Germany)",
305,314,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,Kept below ECAAC passage +15 to avoid cell senescence ,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3)) ",heat-inactivated fetal bovine serum (hiFBS) (DM I)), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
306,315,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,10.000,Kept below ECAAC passage +15 to avoid cell senescence ,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3)) ",heat-inactivated fetal bovine serum (hiFBS) (DM I)), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
307,316,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,25.000,Kept below ECAAC passage +15 to avoid cell senescence ,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3)) ",heat-inactivated fetal bovine serum (hiFBS) (DM I)), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
308,317,MTT,Cell bank,European Collection of Cell Cultures,No,No,Unclear,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,40.000,Kept below ECAAC passage +15 to avoid cell senescence,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3))",heat-inactivated fetal bovine serum (hiFBS) (DM I)), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
309,318,MTT,Cell bank,European Collection of Cell Cultures,No,No,Medium only,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,Kept below ECAAC passage +15 to avoid cell senescence,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3))",heat-inactivated fetal bovine serum (hiFBS) (DM I), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
310,319,MTT,Cell bank,European Collection of Cell Cultures,No,No,Medium only,Aβ1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,Kept below ECAAC passage +15 to avoid cell senescence,,Not informed ,,96,MEM,"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin, 20 μg/mL gentamicin sulphate  and 1 μg/mL Fungizone/amphotericin B",heat-inactivated fetal bovine serum (hiFBS),15% (v/v),ATRA plus,6.0,"MEM (DM I, Day 0); Neurobasal medium minus phenol red (DM II, Day 3))",heat-inactivated fetal bovine serum (hiFBS) (DM I), 2.5% (v/v),"2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin (DM I);  2 mM Glutamax I, 1x B-27 supplement, 20 mM KCl, 50 IU/mL/50 μg/mL penicillin/streptomycin  and 50 ng/mL Human BDNF (DM II)","The differentiation of the SH-SY5Y cells was carried out in two steps using phase 1
(DM I) and phase 2 (DM II) media. The DM I medium was MEM containing 2.5% (v/v) hiFBS, 2 mM L-glutamine, 50 IU/mL/50 μg/mL penicillin/streptomycin. The DM I was supplemented with
10 μM RA  immediately before adding the
medium to the cells (day 0). The DM II medium was Neurobasal
medium minus phenol red, supplemented with 2 mM Glutamax I, 1x B-27 supplement , 20 mM KCl ,
and 50 IU/mL/50 μg/mL penicillin/streptomycin . The DM II was supplemented with 10 μM RA and 50 ng/mL Human BDNF immediately before adding the
medium to the cells (Day 3).",O campo numérico que não foi preenchido é pq não foi informado no artigo
311,320,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan).",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.001,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum, 10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
312,321,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan).",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.002,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
313,322,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.005,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
314,323,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.009,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
315,324,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.019,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
316,325,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.038,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
317,326,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.075,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
318,327,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.150,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
319,328,MTT,Cell bank,"Riken Cell Bank (Tsukuba, Japan)",No,No,Unclear,Aβ1-42,Unclear,Unclear,Unclear,"Yes, single",24.0,0.300,Not informed,,Not informed,,96,DMEM,"100 units/ml, penicillin G and 100 μg/ml streptomycin",Fetal Bovine Serum,10%,No differentiation,0.0,NA,NA,NA,NA,NA,O campo numérico que não foi preenchido é pq não foi informado no artigo
